"","ACK_ID","PLAN_YEAR_BEGIN_DATE","PLAN_YEAR_END_DATE","PLAN_NAME","PLAN_EFFECTIVE_DATE","PLAN_TYPE","SPONSOR_NAME","SPONSOR_STATE","SPONSOR_EIN","BUSINESS_CODE","TOTAL_ACCBAL_PARTCP_BOY","TOTAL_ACCBAL_PARTCP_EOY","TOTAL_CONTRIB_PARTCP_BOY","TOTAL_CONTRIB_PARTCP_EOY","TOTAL_CONTRIB_EMPLR_BOY","TOTAL_CONTRIB_EMPLR_EOY","TOTAL_LOANS_BOY","TOTAL_LOANS_EOY","TOTAL_ASSETS_BOY","TOTAL_ASSETS_EOY","INDUSTRY_TITLE"
"6408","20241011085826NAL0022453345001","2023-01-01","2023-12-31","BACKYARD FARMS, LLC 401(K) PLAN","2007-05-01","2G2J2K2T3D3H2F","BACKYARD FARMS, LLC","ME",202956034,111400,177,165,0,7026,0,3831,92348,84870,3671999,4079103,"Greenhouse, nursery, and floriculture production"
"6409","20241011085833NAL0022453569001","2023-01-01","2023-12-31","J. LEE MILLIGAN, INC. 401(K) PLAN","2003-01-01","2E2F2G2J2K2T3H3D","J. LEE MILLIGAN, INC.","TX",750971715,237310,162,152,7928,7278,3144,2843,633137,641238,9887405,10108032,"Highway, street, and bridge construction"
"6410","20241011085840NAL0022453873001","2023-01-01","2023-12-31","ACU-SERVE CORP 401(K) PROFIT SHARING PLAN & TRUST","2008-01-01","2E2F2G2J2K2S2T3D","ACU-SERVE CORP","OH",341738280,541219,271,319,0,0,0,0,95473,111551,3794640,5319136,"Other accounting services"
"6411","20241011085955NAL0012304259001","2023-01-01","2023-12-31","NUMBER 1 COCHRAN RETIREMENT PLAN","1969-12-01","2G2J2E2F2K3D","COCHRAN MOTORS, INC.","PA",251251007,441110,1259,1711,0,0,0,0,788709,1126253,45654835,64185237,"New car dealers"
"6412","20241011090001NAL0010748819001","2023-01-01","2023-12-31","BRAZEN RETIREMENT PLAN","2022-07-19","2E2F2G2J2K2T3D3H","BRAZEN TECHNOLOGIES, INC.","NY",743238173,541990,100,82,0,0,0,0,16701,21767,3099814,4080491,"All other professional, scientific, and technical services"
"6413","20241011090059NAL0043746562001","2023-01-01","2023-12-31","THYSSENKRUPP INDUSTRIAL SOLUTIONS (USA), INC. 401K PLAN","1997-01-01","2G2J2K2T3H2E2R3D","THYSSENKRUPP POLYSIUS NORTH AMERICA, INC.","GA",391858155,333200,368,395,0,0,0,0,455952,473470,44406091,50779307,"Industrial machinery manufacturing"
"6414","20241011090118NAL0010749619001","2023-01-01","2023-12-31","FIRELANDS TECHNOLOGY VENTURES 401(K) PLAN","2019-01-01","2S2E3D2G2J2K2F2T3H","FIRELANDS TECHNOLOGY VENTURES, LLC","OH",825030679,339900,188,184,1612,0,7312,0,823,22961,1502170,2333482,"Other miscellaneous manufacturing"
"6415","20241011084515NAL0012298227001","2023-01-01","2023-12-31","KILLBUCK SAVINGS BANK COMPANY 401(K)","1997-01-01","2E2F2G2J2K2T3D","KILLBUCK SAVINGS BANK COMPANY","OH",340330520,522110,175,162,0,0,0,0,0,0,12686681,13542609,"Commercial banking"
"6416","20241011084527NAL0043709330001","2023-01-01","2023-12-31","MIDAN MARKETING, LLC EMPLOYEES SAVINGS TRUST","2007-01-01","2E2F2G2J2K3D3H","MIDAN MARKETING, INC.","NC",201811312,541990,132,116,0,2500,0,200,36032,5549,9210605,10356385,"All other professional, scientific, and technical services"
"6417","20241011095850NAL0012347443001","2023-01-01","2023-12-31","E & T PLASTIC MANUFACTURING CO. 401(K) PROFIT SHARING PLAN","1962-12-31","2A2E2F2G2J2K2T3B3D3F","E & T PLASTIC MANUFACTURING COMPANY, INC.","NY",111848834,326100,109,27,0,0,0,0,249862,354440,15449235,17984471,"Plastics product manufacturing"
"6418","20241011095858NAL0010789331001","2023-01-01","2023-12-31","BK TECHNOLOGIES, INC RETIREMENT SAVINGS PLAN","1970-07-01","2E2F2G2J2K2T3D","BK TECHNOLOGIES, INC","FL",593486297,334200,100,103,0,0,0,0,212420,172926,10118695,9235704,"Communications equipment manufacturing"
"6419","20241011095916NAL0010789667001","2023-01-01","2023-12-31","MILLER REFRIGERATION, INC. PROFIT SHARING PLAN","1990-03-01","2A2E2F2G2J2K2T3D3H","MILLER REFRIGERATION, INC.","MD",521504614,238220,122,148,72,161,11375,26454,48644,92742,8587920,9790637,"Plumbing and hvac contractors"
"6420","20241011095949NAL0012348787001","2023-01-01","2023-12-31","COMOTO HOLDINGS, LLC 401(K) PROFIT SHARING PLAN & TRUST","2010-01-01","2F2G2J2K2S2T3B3D3H2E","COMOTO HOLDINGS, LLC","PA",844760045,541512,1244,1093,0,0,98710,78007,398352,403312,24752511,30631639,"Computer systems design services"
"6421","20241011100039NAL0010791107001","2023-01-01","2023-12-31","ARVADA CENTER FOR THE ARTS AND HUMANITIES 401(K) PLAN","2016-07-01","2E2F2G2J2K2T3D","ARVADA CENTER FOR THE ARTS AND HUMANITIES","CO",840849472,711100,109,97,0,0,0,0,7956,4742,4248767,4756832,"Performing arts companies"
"6422","20241011093407NAL0038324912001","2023-01-01","2023-12-31","THE ROBERTS COMPANY 401(K) RETIREMENT PLAN","1993-09-01","2E2F2G2J2K2R2T3D","TRC ACQUISITION, LLC","NC",262311706,238900,232,253,0,0,0,0,304605,312558,9460507,11066572,"Other specialty trade contractors"
"6423","20241011093412NAL0043196450001","2023-01-01","2023-12-31","SABINE OIL & GAS CORPORATION 401(K) PLAN","2010-01-01","2J2K2T2F3H2G3D","SABINE OIL & GAS CORPORATION","TX",250484900,211130,172,163,0,0,77831,67939,121144,184485,26205214,29771180,"Natural gas extraction"
"6424","20241011093442NAL0038325568001","2023-01-01","2023-12-31","PARAGON HEALTH, P.C. PROFIT SHARING 401(K) PLAN","1997-08-01","2E2G2J2K2R3D2T","PARAGON HEALTH, P.C.","MI",383309299,621111,236,226,5653,653,1307439,973704,245984,189251,51425341,56779952,"Offices of physicians (except mental health specialists)"
"6425","20241011093445NAL0021599649001","2023-01-01","2023-12-31","DRA 401(K) PLAN","1993-11-01","2E2F2G2J2K2T3D3H","DRA AMERICAS, INC.","PA",900997234,541330,163,89,0,0,119677,44354,34421,5125,11703227,12161492,"Engineering services"
"6426","20241011093457NAL0012332515001","2023-01-01","2023-12-31","ORCON INDUSTRIES CORP. 401(K) PLAN","1993-03-01","2G2J2K2S2T2E2F3D","ORCON INDUSTRIES CORP.","NY",161432943,322100,128,138,10449,14166,3583,4654,92643,118739,4677018,5479187,"Pulp, paper, and paperboard mills"
"6427","20241011093500NAL0010774883001","2023-01-01","2023-12-31","KNOWESIS RETIREMENT PLAN","2008-09-01","2E2F2G2J2T2K3D","KNOWESIS, INC.","VA",300440588,541511,240,262,43321,55194,802514,540675,38978,209701,11507129,15169692,"Custom computer programming services"
"6428","20241011093612NAL0038329312001","2023-01-01","2023-12-31","VITESCO TECHNOLOGIES USA, LLC 401(K) PLAN","2019-01-01","2E2F2G2J2K2R2S2T3D","VITESCO TECHNOLOGIES USA, LLC","MI",831870421,336990,3049,2899,68274,0,47859,0,6160442,6341620,448291191,527156915,"Other transportation equipment manufacturing"
"6429","20241011093629NAL0022492609001","2023-01-01","2023-12-31","WALKER METHODIST RETIREMENT SAVINGS PLAN","1985-12-01","2E2F2G2J2K2S2T3D","WALKER METHODIST","MN",411661531,623000,1360,1454,0,0,0,0,186323,130334,19445431,18958669,"Nursing and residential care facilities"
"6430","20241011093632NAL0021601809001","2023-01-01","2023-12-31","RESOLVE TECH SOLUTIONS LLC 401(K) SAVINGS PLAN","2020-01-01","2A2E2F2G2J2K2S2T3D","RESOLVE TECH SOLUTIONS LLC","TX",271973305,541519,130,205,0,0,0,0,0,0,1389278,3960018,"Other computer related services"
"6431","20241011093635NAL0022492929001","2023-01-01","2023-12-31","PINE HALL BRICK CO., INC. SAVINGS AND PROFIT SHARING RETIREMENT PLAN","1985-10-01","2E2F2G2J2K2S2T3D","PINE HALL BRICK CO., INC.","NC",560788476,327100,367,361,1507,1257,573,487,482145,559526,31539444,35380266,"Clay product and refractory manufacturing"
"6432","20241011102247NAL0022562737001","2023-01-01","2023-12-31","SOLEO HEALTH HOLDINGS, INC. 401(K) PLAN","2001-01-01","2F2G2J2K2T2E3H3D","SOLEO HEALTH HOLDINGS, INC.","TX",112962027,446190,785,931,0,0,0,0,357707,412787,22364991,32311130,"Other health and personal care stores"
"6433","20241011112642NAL0044120770001","2023-01-01","2023-12-31","SOUTHEAST FOODS LLC 401(K) PROFIT SHARING PLAN & TRUST","1984-01-01","2E2F2G2J2K2T3D","SOUTHEAST FOODS LLC","LA",640559432,445110,134,134,0,0,0,0,108078,85497,17462058,18453671,"Supermarkets and other grocery retailers (except convenience retailers)"
"6434","20241011112646NAL0022658897001","2023-01-01","2023-12-31","ECONOMIC OPPORTUNITY PROGRAM, INC. 403(B) PLAN","1984-04-01","2F2G2L2M2T3D","ECONOMIC OPPORTUNITY PROGRAM, INC.","NY",160906941,813000,183,185,4017,4140,5433,5156,35529,57950,3624287,4258297,"Religious, grantmaking, civic, professional, and similar organizations"
"6435","20241011112647NAL0036786576001","2023-01-01","2023-12-31","MEDICAGO RETIREMENT PLAN","2019-02-01","2E2F2G2J2K2S2T3D","MEDICAGO USA, INC.","NJ",460524801,339900,249,175,0,0,0,0,215130,0,12725443,9946217,"Other miscellaneous manufacturing"
"6436","20241011112719NAL0012423619001","2023-01-01","2023-12-31","BARRINGTON MEDIA GROUP LLC 401(K) PROFIT SHARING PLAN & TRUST","2020-01-01","2E2F2G2J2K2S2T3D3H","BARRINGTON MEDIA GROUP LLC","CT",20542126,541990,310,323,110733,56335,62422,33520,25678,61531,5666243,7664135,"All other professional, scientific, and technical services"
"6437","20241011112748NAL0012424627001","2023-01-01","2023-12-31","SODEXO 401 (K) EMPLOYEES' RETIREMENT SAVINGS PLAN AND TRUST","1998-03-27","2E2F2G2J2K3H2S2T","SODEXO, INC.","MD",520936594,722300,97260,101985,239629,271884,9952126,11639753,26020391,26734283,1938654635,2217483854,"Special food services"
"6438","20241011121103NAL0036871104001","2023-01-01","2023-12-31","HUBSPOT, INC. 401(K) PROFIT SHARING PLAN & TRUST","2008-01-01","2E2G2J2T3D","HUBSPOT, INC.","MA",202632791,561900,5571,5953,0,0,0,0,1831200,2209736,277112319,406492914,"Other support services"
"6439","20241011114823NAL0022694129001","2023-01-01","2023-12-31","EDGEWOOD MANAGEMENT CORPORATION RETIREMENT PLAN","1982-07-01","2E2F2G2J2K2T3D3H","EDGEWOOD MANAGEMENT CORPORATION","MD",521491854,531390,129,416,0,0,0,0,97000,148049,23233279,25963286,"Other activities related to real estate"
"6440","20241011114856NAL0010881299001","2023-01-01","2023-12-31","MCCREARY MODERN, INC. EMPLOYEES' 401(K) PLAN","1988-01-01","2E2F2G2J2K2S2T3B3D","MCCREARY MODERN, INC.","NC",561497443,337000,770,811,0,0,0,0,1045132,968739,34656760,39927265,"Furniture and related product manufacturing"
"6441","20241011114858NAL0010881315001","2023-01-01","2023-12-31","AHOLD USA, INC. 401(K) SAVINGS PLAN FOR UNION ASSOCIATES","1997-07-01","2E2F2G2J2K2R2T3H","AHOLD USA, INC.","MA",530073545,445110,14549,14223,0,0,4743,13452,19119408,20019772,761486879,854127098,"Supermarkets and other grocery retailers (except convenience retailers)"
"6442","20241011114913NAL0010881667001","2023-01-01","2023-12-31","AJA VIDEO SYSTEMS, INC. 401(K) PLAN","1998-01-01","2E2F2G2J2K2T3D","AJA VIDEO SYSTEMS, INC.","CA",680366440,334310,190,197,0,0,0,0,394773,309523,31650808,32936450,"Audio and video equipment manufacturing"
"6443","20241011114927NAL0012440403001","2023-01-01","2023-12-31","JWC ENVIRONMENTAL 401(K) PLAN","1980-05-01","2E2F2G2J2K3D","JWC ENVIRONMENTAL, INC.","CA",452771126,333900,146,140,0,0,30138,30138,104581,136649,13925074,15564928,"Other general purpose machinery manufacturing"
"6444","20241011114947NAL0010882243001","2023-01-01","2023-12-31","DAKOTA WESLEYAN UNIVERSITY DEFINED CONTRIBUTION PLAN","1959-07-01","2F2G2L2M2T","DAKOTA WESLEYAN UNIVERSITY","SD",460224589,611000,299,299,36081,0,27300,0,17193,18581,16891994,18490594,"Educational services"
"6445","20241011115010NAL0021793297001","2023-01-01","2023-12-31","TABOOLA AND CONNEXITY 401(K) PLAN","2012-01-01","2E2F2G2J2K2S2T3B3D","CONNEXITY, INC.","CA",330730911,541800,342,803,0,0,0,0,116180,305780,42931363,78283680,"Advertising, public relations, and related services"
"6446","20241011115020NAL0010882659001","2023-01-01","2023-12-31","DAYTONA BR-GD, INC. 401(K) PROFIT SHARING PLAN","2001-07-01","2E2J2K2F2G3D3H","DAYTONA BR-GD, INC. DBA DAYTONA TOYOTA","FL",593413820,441110,156,161,794,523,0,0,182792,231963,5608434,7338896,"New car dealers"
"6447","20241011115024NAL0010882723001","2023-01-01","2023-12-31","FOOD LION 401(K) PLAN","2018-01-01","2K2R2S2T3D3H2E2F2G2J","FOOD LION, LLC","NC",562173154,445110,27885,30803,0,0,846108,888617,33023338,36598337,1001835470,1143919729,"Supermarkets and other grocery retailers (except convenience retailers)"
"6448","20241011110615NAL0022631313001","2023-01-01","2023-12-31","THE BRITISH HOME 401K PLAN","1990-01-01","2E2F2G2J2K2S2T3D","THE BRITISH HOME FOR RETIRED MEN AND WOMEN","IL",362169132,623000,106,103,0,0,0,0,34705,55000,3550531,3949768,"Nursing and residential care facilities"
"6449","20241011110628NAL0043429730001","2023-01-01","2023-12-31","SHARTSIS FRIESE LLP PROFIT SHARING/401(K) PLAN","1989-10-01","2E2F2G2J2K2R2T3F","SHARTSIS FRIESE LLP","CA",942288901,541110,142,142,6415,0,1969348,2189170,268060,242914,105424577,121409821,"Offices of lawyers"
"6450","20241011132022NAL0010956499001","2023-01-01","2023-12-31","SIMONA AMERICA GROUP 401(K) PROFIT SHARING PLAN","2004-01-01","2K2T2J2A2E2F2G3D","SIMONA AMERICA GROUP INC.","PA",134269250,326100,314,364,0,0,0,0,413609,616637,15508566,19950512,"Plastics product manufacturing"
"6451","20241011132056NAL0012531299001","2023-01-01","2023-12-31","W SERVICES GROUP, LLC 401(K) PLAN","2015-01-01","2A2E2J2K2F2G3D","W SERVICES GROUP, LLC","NY",800513601,561720,105,108,0,0,0,0,62143,70767,2763975,4229135,"Janitorial services"
"6452","20241011132109NAL0010957411001","2023-01-01","2023-12-31","THE RESIDENT HOME 401(K) PLAN","2001-01-01","2E2F2G2K2T3D2J","THE RESIDENT HOME CORPORATION DBA ENVISION OHIO","OH",316050398,621610,176,143,0,0,0,0,91019,69634,3433008,4013279,"Home health care services"
"6453","20241011132109NAL0012531411001","2023-01-01","2023-12-31","V-T INDUSTRIES, INC. RETIREMENT/SAVINGS PLAN","1985-07-01","2E2K2T3D2F2G2J2S","V-T INDUSTRIES, INC.","IA",420771969,337000,1533,1891,107375,0,59601,0,1712913,1947665,61530445,99093273,"Furniture and related product manufacturing"
"6454","20241011132140NAL0012532083001","2023-01-01","2023-12-31","VITAQUEST INTERNATIONAL LLC 401(K) SAVINGS PLAN","1982-03-01","2A2E2F2G2J2K2S2T3B3D","VITAQUEST INTERNATIONAL LLC","NJ",202319461,325410,779,765,0,0,139114,114689,1258827,1286184,56986352,61498503,"Pharmaceutical and medicine manufacturing"
"6455","20241011124150NAL0010917763001","2023-01-01","2023-12-31","LAMONS 401(K) PLAN","2020-04-01","2G2T2E2F3B2J2K3D2R2S","LGC EMPLOYEECO, LLC","TX",843636833,332700,633,638,106483,116673,44530,47043,1419778,1342637,31411779,36966274,"Machine shops; turned product; and screw, nut, and bolt manufacturing"
"6456","20241011122119NAL0021836609001","2023-01-01","2023-12-31","THIRD BRIDGE 401(K) PROFIT SHARING PLAN","2012-01-01","2E2F2G2J2K2S2T3D","THIRD BRIDGE","NY",273035072,541990,750,661,72121,75511,51764,49446,102749,71831,11137338,14415126,"All other professional, scientific, and technical services"
"6457","20241011122125NAL0021836801001","2023-01-01","2023-12-31","RETIREMENT PLAN FOR AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH","1990-01-01","2F2G2L2M2R2T","AMERICAN ENTERPRISE INSTITUTE","DC",530218495,611000,620,632,0,0,0,0,64720,91253,82371606,91874922,"Educational services"
"6458","20241011122221NAL0012477251001","2023-01-01","2023-12-31","MICROHEALTH LLC 401(K) PROFIT SHARING PLAN & TRUST","2012-01-01","2A2E2F2G2J2K2T3D","MICROHEALTH LLC","VA",273231647,541511,308,281,0,0,0,0,231872,238218,9040636,13266107,"Custom computer programming services"
"6459","20241011122242NAL0043646946001","2023-01-01","2023-12-31","403(B) THRIFT PLAN OF MICHIGAN ADVOCACY PROGRAM","2009-01-01","2F2G2T","MICHIGAN ADVOCACY PROGRAM","MI",381845444,541190,264,302,37017,44592,368864,467760,14385,13846,8265998,10524508,"Other legal services"
"6460","20241011122246NAL0010908099001","2023-01-01","2023-12-31","D-LINK SYSTEMS, INC. 401(K) PLAN","1996-01-01","2F2G2J2K2T3D","D-LINK SYSTEMS, INC","CA",330150435,334200,132,129,0,0,0,0,89208,52420,13974209,15487670,"Communications equipment manufacturing"
"6461","20241011140107NAL0022889169001","2023-01-01","2023-12-31","NORTHERN TOOL & EQUIPMENT COMPANY, INC. 401(K) PLAN","1991-08-01","2E2F2G2J2K2S2T3B3D3H","NORTHERN TOOL & EQUIPMENT COMPANY, INC.","MN",411405311,444130,3812,3380,0,0,0,0,1503787,1372582,85618818,94276147,"Hardware stores"
"6462","20241011140112NAL0038944672001","2023-01-01","2023-12-31","ASTM TAX SHELTERED SAVINGS PLAN","1988-03-01","2T2L2M2R","AMERICAN SOCIETY FOR TESTING AND MATERIALS","PA",231352024,541990,344,342,0,0,0,0,405501,434108,54719937,63398823,"All other professional, scientific, and technical services"
"6463","20241011140125NAL0021997761001","2023-01-01","2023-12-31","TRIANGLE TECH, INC. 401(K) AND PROFIT SHARING PLAN","1996-01-01","2F2G2J2T3D2E","TRIANGLE TECH, INC.","PA",251266566,611000,118,130,7134,8180,0,0,69595,110145,5021277,5676749,"Educational services"
"6464","20241011140138NAL0038946224001","2023-01-01","2023-12-31","NORTHGATE GONZALEZ MARKETS, INC. 401(K) RETIREMENT SAVINGS PLAN","1999-01-01","2F2G2J2K2S2T3D2R2E","NORTHGATE GONZALEZ MARKETS, INC.","CA",330834131,445110,5874,6484,0,0,0,0,5192622,5857073,87170339,106931542,"Supermarkets and other grocery retailers (except convenience retailers)"
"6465","20241011140158NAL0022890481001","2023-01-01","2023-12-31","OUTRIDER TECHNOLOGIES, INC. 401(K) PROFIT SHARING PLAN AND TRUST","2018-01-01","2E2F2G2J2K2T3D","OUTRIDER TECHNOLOGIES, INC.","CO",822450977,541990,145,162,0,0,0,0,50518,29180,3489800,5548621,"All other professional, scientific, and technical services"
"6466","20241011140206NAL0021998849001","2023-01-01","2023-12-31","MOSS & ASSOCIATES, LLC 401(K) PROFIT SHARING PLAN","2004-01-01","2F2E2G2J2K2S2T3D2R","MOSS & ASSOCIATES, LLC","FL",731699834,236200,1521,1755,0,0,9215448,11289896,1454219,1838758,114997651,149629626,"Nonresidential building construction"
"6467","20241011140236NAL0012569123001","2023-01-01","2023-12-31","RESEARCH PRODUCTS CORPORATION INCENTIVE SAVINGS PLAN","1987-01-01","2E2F2G2J2K2S2T3D3H","RESEARCH PRODUCTS CORPORATION","WI",390566098,333410,474,468,0,0,0,0,0,0,65298399,76431394,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing"
"6468","20241011140251NAL0010996275001","2023-01-01","2023-12-31","FRANKLY MEDIA, LLC 401(K) PLAN","1999-01-01","2E2F2G2J2K2S2T3D","FRANKLY MEDIA, LLC","NY",870609958,541519,100,101,0,0,0,0,51346,40263,4363802,5394390,"Other computer related services"
"6469","20241011140256NAL0010996339001","2023-01-01","2023-12-31","HARTZELL ENGINE TECHNOLOGIES, LLC 401(K) RETIREMENT SAVINGS PLAN","1957-01-01","2E2F2G2J2K2S2T3D3H","HARTZELL ENGINE TECHNOLOGIES, LLC","OH",273462577,336410,142,147,0,0,0,0,216867,191626,5898065,7795292,"Aerospace product and parts manufacturing"
"6470","20241011142031NAL0011015155001","2023-01-01","2023-12-31","DECHERT LLP PENSION PLAN NO. 1 FOR PARTNERS","1963-07-01","2E2G2T3B2C","DECHERT LLP","PA",231425587,541110,330,321,0,0,0,0,0,0,114013446,127486971,"Offices of lawyers"
"6471","20241011142109NAL0012586163001","2023-01-01","2023-12-31","PENSKE TRUCK LEASING CO., L.P. SAVINGS RETIREMENT PLAN","1984-07-01","2E2F2G2J2K2T3H","PENSKE TRUCK LEASING CO., L.P.","PA",232518618,488490,11421,12740,2205979,1430425,956597,701386,18088995,19787761,1019023193,1215996433,"Other support activities for road transportation"
"6472","20241011142116NAL0038988848001","2023-01-01","2023-12-31","C.E. SHEPHERD COMPANY, LP 401(K) PLAN","1983-04-01","2K2T2E2F2G2J3D","C.E. SHEPHERD CO., LP","TX",741863251,326100,66,66,0,0,0,0,119539,83028,6701835,7985596,"Plastics product manufacturing"
"6473","20241011142125NAL0022027345001","2023-01-01","2023-12-31","KAHLER SLATER 401(K) SAVINGS PLAN","1989-01-01","2E2F2G2J2K2T3D","KAHLER SLATER, INC.","WI",391099621,541310,155,159,0,0,291584,408651,31037,41377,19239223,22717543,"Architectural services"
"6474","20241011134313NAL0021963825001","2023-01-01","2023-12-31","TEAM TEN, LLC 401(K) PLAN","2004-01-01","2E2F2G2J2K2S2T3D","TEAM TEN, LLC","PA",431973467,322100,188,190,10917,0,1776,0,56205,96576,5049396,6177693,"Pulp, paper, and paperboard mills"
"6475","20241011134314NAL0012552515001","2023-01-01","2023-12-31","LANDSCAPES UNLIMITED, LLC 401(K) PLAN","1984-01-01","2E2G2J2K2T3D","LANDSCAPES UNLIMITED, LLC","NE",470822871,237990,305,331,55989,58808,18626,20912,222833,193109,27002711,31932204,"Other heavy and civil engineering construction"
"6476","20241011134344NAL0022859137001","2023-01-01","2023-12-31","FLEX TECHNOLOGY GROUP 401(K) PROFIT SHARING PLAN AND TRUST","2006-01-01","2E2F2G2J2K2S2T3B3D3H","FLEXPRINT, LLC","AZ",203268390,811310,1221,1681,0,0,0,0,1026492,1670850,67024070,109799942,"Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance"
"6477","20241011134352NAL0043861122001","2023-01-01","2023-12-31","CARD-MONROE CORP. 401(K) PLAN","1997-01-01","2E2F2G2J2K2T3B3D","CARD-MONROE CORP.","TN",621111183,333200,179,178,0,0,0,0,0,0,16502693,19694602,"Industrial machinery manufacturing"
"6478","20241011134354NAL0012553555001","2023-01-01","2023-12-31","CROWDSTRIKE, INC. RETIREMENT TRUST","2012-01-01","2E2F2G2J2K2T3F3D2R","CROWDSTRIKE, INC.","CA",453135639,336410,4518,5007,0,0,0,0,1622258,2326259,198980457,320750970,"Aerospace product and parts manufacturing"
"6479","20241011134357NAL0010981843001","2023-01-01","2023-12-31","ZIPRECRUITER, INC. 401(K) PLAN AND TRUST","2012-01-01","2E2F2G2J2K2S2T2A3D","ZIPRECRUITER, INC.","CA",272976158,561300,1699,1538,0,0,0,0,1206731,1074467,62943431,91382275,"Employment services"
